seqnames,start,end,width,strand,name,Score,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr12,86601148,86601648,501,*,BRCA_143130,2.038536692,Promoter (<=1kb),12,86002352,86601304,598953,2,25834,ENST00000602941.6,0,ENSG00000182050,MGAT4C,MGAT4 family member C
chr12,18319966,18320466,501,*,BRCA_138731,2.032371971,Promoter (<=1kb),12,18081364,18320107,238744,2,79785,ENST00000541632.1,0,ENSG00000111404,RERGL,RERG like
chr12,110498990,110499490,501,*,BRCA_144920,2.028314055,Promoter (<=1kb),12,110491624,110499546,7923,2,51699,ENST00000552130.6,56,ENSG00000111237,VPS29,VPS29 retromer complex component
chr12,3896839,3897339,501,*,BRCA_137249,2.025413758,Promoter (1-2kb),12,3899017,3910382,11366,1,105369609,ENST00000668261.1,-1678,ENSG00000256862,PARP11-AS1,PARP11 antisense RNA 1
chr12,203644,204144,501,*,BRCA_136777,2.02324336,Promoter (<=1kb),12,203642,205094,1453,1,101929384,ENST00000539568.2,2,ENSG00000256577,SLC6A12-AS1,SLC6A12 antisense RNA 1
chr12,75391496,75391996,501,*,BRCA_142764,2.017374156,Promoter (<=1kb),12,75391117,75422932,31816,1,144321,ENST00000547164.1,379,ENSG00000180481,GLIPR1L2,GLIPR1 like 2
chr12,10554289,10554789,501,*,BRCA_138005,2.014612175,Promoter (<=1kb),12,10553365,10570374,17010,1,101060038,ENST00000702593.1,924,ENSG00000256039,LINC02446,long intergenic non-protein coding RNA 2446
chr12,71315484,71315984,501,*,BRCA_142653,1.991044297,Promoter (<=1kb),12,71157748,71315756,158009,2,105369832,ENST00000549421.1,0,,LOC105369832,uncharacterized LOC105369832
chr12,9721201,9721701,501,*,BRCA_137938,1.981361481,Promoter (<=1kb),12,9715860,9722661,6802,2,160365,ENST00000540988.1,960,ENSG00000293488,CLECL1P,"C-type lectin like 1, pseudogene"
chr12,53532514,53533014,501,*,BRCA_141008,1.973173073,Promoter (<=1kb),12,53531752,53621218,89467,1,124902937,ENST00000648881.1,762,,LOC124902937,uncharacterized LOC124902937
chr12,49706818,49707318,501,*,BRCA_140385,1.962148668,Promoter (<=1kb),12,49644931,49707220,62290,2,91010,ENST00000550488.5,0,ENSG00000161791,FMNL3,formin like 3
chr12,6700582,6701082,501,*,BRCA_137592,1.962004562,Promoter (<=1kb),12,6693791,6700815,7025,2,196500,ENST00000534837.6,0,ENSG00000139200,PIANP,PILR alpha associated neural protein
chr12,109477615,109478115,501,*,BRCA_144804,1.961881129,Promoter (<=1kb),12,109477628,109484021,6394,1,89910,ENST00000539843.5,0,ENSG00000151148,UBE3B,ubiquitin protein ligase E3B
chr12,8664457,8664957,501,*,BRCA_137833,1.956336881,Promoter (1-2kb),12,8654264,8662888,8625,2,8076,ENST00000537128.1,-1569,ENSG00000197614,MFAP5,microfibril associated protein 5
chr12,68451164,68451664,501,*,BRCA_142257,1.952181431,Promoter (<=1kb),12,68380463,68451507,71045,2,100507195,ENST00000441255.7,0,,LINC02384,long intergenic non-protein coding RNA 2384
chr12,21774744,21775244,501,*,BRCA_138849,1.942710039,Promoter (<=1kb),12,21764988,21775056,10069,2,3764,ENST00000667884.1,0,ENSG00000121361,KCNJ8,potassium inwardly rectifying channel subfamily J member 8
chr12,47189725,47190225,501,*,BRCA_140095,1.93572243,Promoter (1-2kb),12,47187812,47187891,80,1,100616486,ENST00000577795.1,1913,ENSG00000263838,MIR4698,microRNA 4698
chr12,122703112,122703612,501,*,BRCA_146166,1.905114287,Promoter (<=1kb),12,122701293,122703357,2065,2,338442,ENST00000328880.6,0,ENSG00000182782,HCAR2,hydroxycarboxylic acid receptor 2
chr12,57434428,57434928,501,*,BRCA_141518,1.902117902,Promoter (<=1kb),12,57434784,57452062,17279,1,3626,ENST00000309668.3,0,ENSG00000175189,INHBC,inhibin subunit beta C
chr12,12695370,12695870,501,*,BRCA_138290,1.899079735,Promoter (<=1kb),12,12660890,12696183,35294,2,2842,ENST00000651487.1,313,ENSG00000183150,GPR19,G protein-coupled receptor 19
chr12,101209938,101210438,501,*,BRCA_144237,1.888156651,Promoter (<=1kb),12,101155493,101210238,54746,2,160728,ENST00000536262.3,0,ENSG00000256870,SLC5A8,solute carrier family 5 member 8
chr12,55817095,55817595,501,*,BRCA_141268,1.886647877,Promoter (<=1kb),12,55760424,55817709,57286,2,84324,ENST00000552080.1,114,ENSG00000205323,SARNP,SAP domain containing ribonucleoprotein
chr12,103441421,103441921,501,*,BRCA_144350,1.884542486,Promoter (<=1kb),12,103267609,103441591,173983,2,374470,ENST00000550650.5,0,ENSG00000179088,C12orf42,chromosome 12 open reading frame 42
chr12,11486525,11487025,501,*,BRCA_138039,1.88411503,Promoter (<=1kb),12,11399381,11486678,87298,2,440084,ENST00000538349.5,0,,LOC440084,uncharacterized LOC440084
chr12,1501921,1502421,501,*,BRCA_136917,1.87702807,Promoter (1-2kb),12,1500525,1504424,3900,1,100292680,ENST00000515614.3,1396,ENSG00000249628,LINC00942,long intergenic non-protein coding RNA 942
chr12,123533781,123534281,501,*,BRCA_146303,1.874783289,Promoter (<=1kb),12,123470054,123533719,63666,2,353116,ENST00000376874.9,-62,ENSG00000188026,RILPL1,Rab interacting lysosomal protein like 1
chr12,9364740,9365240,501,*,BRCA_137909,1.862605906,Promoter (1-2kb),12,9366709,9396840,30132,1,101930452,ENST00000670355.1,-1469,ENSG00000260423,LINC02367,long intergenic non-protein coding RNA 2367
chr12,119713679,119714179,501,*,BRCA_145763,1.857823281,Promoter (<=1kb),12,119713634,119713724,91,2,100302274,ENST00000408396.1,0,ENSG00000283768,MIR1178,microRNA 1178
chr12,67989078,67989578,501,*,BRCA_142212,1.857639696,Promoter (<=1kb),12,67989445,68021327,31883,1,100885789,ENST00000538665.5,0,ENSG00000255733,IFNG-AS1,IFNG antisense RNA 1
chr12,30926351,30926851,501,*,BRCA_139425,1.849228021,Promoter (<=1kb),12,30926428,30955260,28833,1,441631,ENST00000545802.1,0,ENSG00000110900,TSPAN11,tetraspanin 11
chr12,48977925,48978425,501,*,BRCA_140307,1.846337927,Promoter (<=1kb),12,48978322,48982620,4299,1,7471,ENST00000293549.4,0,ENSG00000125084,WNT1,Wnt family member 1
chr12,98645496,98645996,501,*,BRCA_144152,1.846337927,Promoter (<=1kb),12,98645671,98648932,3262,1,317,ENST00000547743.1,0,ENSG00000120868,APAF1,apoptotic peptidase activating factor 1
chr12,92363585,92364085,501,*,BRCA_143555,1.844221957,Promoter (<=1kb),12,92247697,92363832,116136,2,101930023,ENST00000615716.2,0,,LINC02391,long intergenic non-protein coding RNA 2391
chr12,126189781,126190281,501,*,BRCA_146616,1.842115055,Promoter (<=1kb),12,126191151,126434227,243077,1,105370059,ENST00000642569.1,-870,,LINC02350,long intergenic non-protein coding RNA 2350
chr12,120325366,120325866,501,*,BRCA_145839,1.834224243,Promoter (<=1kb),12,120322117,120326093,3977,2,5319,ENST00000549767.1,227,ENSG00000170890,PLA2G1B,phospholipase A2 group IB
chr12,64623260,64623760,501,*,BRCA_141934,1.828804973,Promoter (<=1kb),12,64622509,64622605,97,2,100500856,ENST00000584743.3,-655,ENSG00000266016,MIR548Z,microRNA 548z
chr12,4013517,4014017,501,*,BRCA_137253,1.823751327,Promoter (<=1kb),12,4012903,4026657,13755,1,105369611,ENST00000654858.1,614,,LOC105369611,uncharacterized LOC105369611
chr12,6528841,6529341,501,*,BRCA_137548,1.821607672,Promoter (<=1kb),12,6529260,6530730,1471,1,9918,ENST00000539885.1,0,ENSG00000010292,NCAPD2,non-SMC condensin I complex subunit D2
chr12,106774581,106775081,501,*,BRCA_144606,1.81903499,Promoter (<=1kb),12,106495958,106774918,278961,2,100287944,ENST00000551505.4,0,ENSG00000257545,LOC100287944,uncharacterized LOC100287944
chr12,67096792,67097292,501,*,BRCA_142139,1.813669342,Promoter (<=1kb),12,66950754,67096410,145657,2,102724421,ENST00000652412.1,-382,ENSG00000257083,LOC102724421,uncharacterized LOC102724421
chr12,48969847,48970347,501,*,BRCA_140306,1.812663763,Promoter (<=1kb),12,48970120,48970652,533,2,7480,ENST00000475740.1,305,ENSG00000169884,WNT10B,Wnt family member 10B
chr12,54337823,54338323,501,*,BRCA_141156,1.80960339,Promoter (<=1kb),12,54337216,54337314,99,1,442892,ENST00000362252.3,607,ENSG00000199122,MIR148B,microRNA 148b
chr12,123763032,123763532,501,*,BRCA_146320,1.804361142,Promoter (<=1kb),12,123762495,123935718,173224,1,196385,ENST00000638045.1,537,ENSG00000197653,DNAH10,dynein axonemal heavy chain 10
chr12,93943742,93944242,501,*,BRCA_143749,1.804046165,Promoter (<=1kb),12,93894965,93943603,48639,2,105369911,ENST00000550687.1,-139,ENSG00000257283,LOC105369911,uncharacterized LOC105369911
chr12,48903848,48904348,501,*,BRCA_140300,1.801339597,Promoter (<=1kb),12,48904110,48931840,27731,1,85478,ENST00000266984.9,0,ENSG00000139537,CCDC65,coiled-coil domain containing 65
chr12,90808508,90809008,501,*,BRCA_143460,1.785559082,Promoter (<=1kb),12,90617759,90808748,190990,2,105369895,ENST00000670607.1,0,,LOC105369895,uncharacterized LOC105369895
chr12,49806400,49806900,501,*,BRCA_140393,1.774198858,Promoter (<=1kb),12,49802268,49805719,3452,2,57701,ENST00000477361.1,-681,ENSG00000167566,NCKAP5L,NCK associated protein 5 like
chr12,56300952,56301452,501,*,BRCA_141371,1.774198858,Promoter (<=1kb),12,56300712,56314808,14097,1,112268098,ENST00000549860.1,240,,CNPY2-AS1,CNPY2 antisense RNA 1
chr12,50232723,50233223,501,*,BRCA_140467,1.767911989,Promoter (<=1kb),12,50234142,50234212,71,2,100302220,ENST00000408677.1,989,ENSG00000221604,MIR1293,microRNA 1293
chr12,91327776,91328276,501,*,BRCA_143467,1.760855091,Promoter (<=1kb),12,91327088,91368606,41519,1,105369897,ENST00000669621.1,688,ENSG00000258100,LINC02823,long intergenic non-protein coding RNA 2823
chr12,6450389,6450889,501,*,BRCA_137533,1.756215953,Promoter (<=1kb),12,6439210,6451118,11909,2,678655,ENST00000659820.1,229,ENSG00000215039,CD27-AS1,CD27 antisense RNA 1
chr12,6967080,6967580,501,*,BRCA_137691,1.756215953,Promoter (<=1kb),12,6965327,6967575,2249,2,11331,ENST00000537646.5,0,ENSG00000215021,PHB2,prohibitin 2
chr12,93003788,93004288,501,*,BRCA_143630,1.753985986,Promoter (<=1kb),12,93003415,93006257,2843,1,105369906,ENST00000549914.1,373,,LINC02413,long intergenic non-protein coding RNA 2413
chr12,43551827,43552327,501,*,BRCA_139874,1.745623639,Promoter (<=1kb),12,43353866,43552203,198338,2,80070,ENST00000389420.8,0,ENSG00000173157,ADAMTS20,ADAM metallopeptidase with thrombospondin type 1 motif 20
chr12,114711797,114712297,501,*,BRCA_145247,1.732458802,Promoter (1-2kb),12,114713811,114767957,54147,1,105370000,ENST00000551875.1,-1514,ENSG00000257817,TBX3-AS1,TBX3 antisense RNA 1
chr12,42322529,42323029,501,*,BRCA_139787,1.73195747,Promoter (<=1kb),12,42323700,42323859,160,2,102467003,ENST00000610611.1,830,ENSG00000278520,MIR7851,microRNA 7851
chr12,109053733,109054233,501,*,BRCA_144768,1.723995749,Promoter (<=1kb),12,109052344,109053986,1643,2,100131733,ENST00000478808.4,0,,USP30-AS1,USP30 antisense RNA 1
chr12,27081625,27082125,501,*,BRCA_139198,1.72132779,Promoter (<=1kb),12,27081057,27082578,1522,2,728858,ENST00000429849.3,453,ENSG00000214700,C12orf71,chromosome 12 open reading frame 71
chr12,120972914,120973414,501,*,BRCA_145910,1.705981785,Promoter (<=1kb),12,120969838,120972292,2455,2,283460,ENST00000539163.1,-622,ENSG00000241388,HNF1A-AS1,HNF1A antisense RNA 1
chr12,53991043,53991543,501,*,BRCA_141087,1.698478035,Promoter (<=1kb),12,53991738,53991847,110,1,406973,ENST00000385189.3,-195,ENSG00000207924,MIR196A2,microRNA 196a-2
chr12,27696164,27696664,501,*,BRCA_139275,1.696932722,Promoter (<=1kb),12,27696447,27697596,1150,1,387849,ENST00000310791.4,0,ENSG00000174236,REP15,RAB15 effector protein
chr12,55681461,55681961,501,*,BRCA_141243,1.691348193,Promoter (<=1kb),12,55681736,55684611,2876,1,196410,ENST00000394252.4,0,ENSG00000170439,TMT1B,thiol methyltransferase 1B
chr12,10214463,10214963,501,*,BRCA_137984,1.686043345,Promoter (<=1kb),12,10214161,10214761,601,2,116435304,ENST00000538416.1,0,,GABARAPL1-AS1,GABARAPL1 antisense RNA 1
chr12,109833196,109833696,501,*,BRCA_144847,1.680721523,Promoter (<=1kb),12,109833348,109833436,89,1,100616454,ENST00000583208.1,0,ENSG00000263510,MIR4497,microRNA 4497
chr12,122973899,122974399,501,*,BRCA_146226,1.676810078,Promoter (<=1kb),12,122974580,122980042,5463,1,79676,ENST00000397389.6,-181,ENSG00000111325,OGFOD2,2-oxoglutarate and iron dependent oxygenase domain containing 2
chr12,81268466,81268966,501,*,BRCA_143040,1.674954259,Promoter (1-2kb),12,81270669,81312110,41442,1,102724663,ENST00000654866.1,-1703,ENSG00000257467,PPFIA2-AS1,PPFIA2 antisense RNA 1
chr12,2885230,2885730,501,*,BRCA_137123,1.671372065,Promoter (<=1kb),12,2885819,2886329,511,1,124902860,ENST00000619883.1,-89,ENSG00000278356,LOC124902860,uncharacterized LOC124902860
chr12,97752051,97752551,501,*,BRCA_144108,1.666342829,Promoter (1-2kb),12,97713412,97753598,40187,2,643711,ENST00000552582.5,1047,ENSG00000293309,PAFAH1B2P2,PAFAH1B2 pseudogene 2
chr12,65824312,65824812,501,*,BRCA_142023,1.660238537,Promoter (<=1kb),12,65824460,65842917,18458,1,8091,ENST00000537275.5,0,ENSG00000149948,HMGA2,high mobility group AT-hook 2
chr12,80422473,80422973,501,*,BRCA_143011,1.642760925,Promoter (1-2kb),12,80420757,80445524,24768,1,374462,ENST00000551573.5,1716,ENSG00000139304,PTPRQ,protein tyrosine phosphatase receptor type Q
chr12,52650474,52650974,501,*,BRCA_140816,1.638823556,Promoter (<=1kb),12,52648208,52650672,2465,2,3849,ENST00000547106.1,0,ENSG00000172867,KRT2,keratin 2
chr12,41510431,41510931,501,*,BRCA_139751,1.630854484,Promoter (<=1kb),12,41509551,41574590,65040,1,29951,ENST00000548316.1,880,ENSG00000165966,PDZRN4,PDZ domain containing ring finger 4
chr12,92421693,92422193,501,*,BRCA_143564,1.603704671,Promoter (<=1kb),12,92421531,92431002,9472,1,574028,ENST00000512817.1,162,ENSG00000257127,CLLU1,chronic lymphocytic leukemia up-regulated 1
chr12,68224860,68225360,501,*,BRCA_142219,1.582963099,Promoter (<=1kb),12,68201349,68225810,24462,2,55801,ENST00000229134.5,450,ENSG00000111536,IL26,interleukin 26
chr12,15563637,15564137,501,*,BRCA_138617,1.566817782,Promoter (1-2kb),12,15565349,15580746,15398,1,5800,ENST00000538907.1,-1212,ENSG00000151490,PTPRO,protein tyrosine phosphatase receptor type O
chr12,130953692,130954192,501,*,BRCA_146710,1.565137247,Promoter (<=1kb),12,130953907,130988219,34313,1,283383,ENST00000541143.5,0,ENSG00000111452,ADGRD1,adhesion G protein-coupled receptor D1
chr12,98456891,98457391,501,*,BRCA_144134,1.53780438,Promoter (<=1kb),12,98453835,98457145,3311,2,121456,ENST00000554295.1,0,ENSG00000293147,SLC9A7P1,solute carrier family 9 member 7 pseudogene 1
chr12,53757085,53757585,501,*,BRCA_141040,1.534351668,Promoter (<=1kb),12,53746346,53757227,10882,2,102216268,ENST00000669269.1,0,ENSG00000260492,CISTR,chondrogenesis-associated transcript
chr12,51846800,51847300,501,*,BRCA_140618,1.520244101,Promoter (<=1kb),12,51848223,51852729,4507,1,105369971,ENST00000562996.1,-923,ENSG00000259887,FIGNL2-DT,FIGNL2 divergent transcript
chr12,52551366,52551866,501,*,BRCA_140809,1.518797459,Promoter (1-2kb),12,52543909,52553145,9237,2,112802,ENST00000267119.6,1279,ENSG00000139648,KRT71,keratin 71
chr12,113757016,113757516,501,*,BRCA_145189,1.518290061,Promoter (<=1kb),12,113744731,113757565,12835,2,100506465,ENST00000653736.1,49,ENSG00000249550,LINC01234,long intergenic non-protein coding RNA 1234
chr12,75690471,75690971,501,*,BRCA_142785,1.500814526,Promoter (1-2kb),12,75689495,75692358,2864,2,105369844,ENST00000552466.2,1387,,LOC105369844,uncharacterized LOC105369844
chr12,54033899,54034399,501,*,BRCA_141109,1.500498121,Promoter (<=1kb),12,54033950,54034045,96,1,693200,ENST00000384839.1,0,ENSG00000207571,MIR615,microRNA 615
chr12,126191276,126191776,501,*,BRCA_146617,1.487324392,Promoter (<=1kb),12,126191378,126358629,167252,1,101927531,ENST00000539588.2,0,ENSG00000278711,LOC101927531,uncharacterized LOC101927531
chr12,116426351,116426851,501,*,BRCA_145467,1.471556417,Promoter (1-2kb),12,116428252,116428318,67,2,100616309,ENST00000582069.1,1467,ENSG00000264037,MIR4472-2,microRNA 4472-2
chr12,133037646,133038146,501,*,BRCA_146889,1.453396721,Promoter (<=1kb),12,133037580,133063297,25718,1,7637,ENST00000327668.11,66,ENSG00000198040,ZNF84,zinc finger protein 84
chr12,104049934,104050434,501,*,BRCA_144393,1.441836118,Promoter (<=1kb),12,103988987,104050187,61201,2,83468,ENST00000360814.9,0,ENSG00000120820,GLT8D2,glycosyltransferase 8 domain containing 2
chr12,113185775,113186275,501,*,BRCA_145146,1.437487804,Promoter (<=1kb),12,113185721,113192368,6648,1,84934,ENST00000548278.2,54,ENSG00000139405,RITA1,RBPJ interacting and tubulin associated 1
chr12,52307775,52308275,501,*,BRCA_140763,1.421506742,Promoter (1-2kb),12,52298856,52306287,7432,2,3887,ENST00000664686.1,-1488,ENSG00000205426,KRT81,keratin 81
chr12,48999191,48999691,501,*,BRCA_140310,1.408529096,Promoter (<=1kb),12,48995149,48999375,4227,2,23109,ENST00000421952.3,0,ENSG00000181418,DDN,dendrin
chr12,56645047,56645547,501,*,BRCA_141407,1.404073556,Promoter (<=1kb),12,56645027,56645101,75,2,26789,ENST00000384304.1,0,ENSG00000207031,SNORD59A,"small nucleolar RNA, C/D box 59A"
chr12,26937288,26937788,501,*,BRCA_139179,1.394588949,Promoter (<=1kb),12,26925761,26937972,12212,2,55726,ENST00000538727.5,184,ENSG00000064102,INTS13,integrator complex subunit 13
chr12,14802811,14803311,501,*,BRCA_138525,1.38442411,Promoter (<=1kb),12,14801000,14803476,2477,2,51729,ENST00000543316.1,165,ENSG00000084463,WBP11,WW domain binding protein 11
chr12,65536868,65537368,501,*,BRCA_142012,1.372699919,Promoter (1-2kb),12,65523263,65538699,15437,2,100507065,ENST00000538294.1,1331,,MSRB3-AS1,MSRB3 antisense RNA 1
chr12,48996683,48997183,501,*,BRCA_140309,1.37186228,Promoter (1-2kb),12,48998367,49019235,20869,1,105369758,ENST00000552933.2,-1184,ENSG00000257913,DDN-AS1,DDN and PRKAG1 antisense RNA 1
chr12,39145351,39145851,501,*,BRCA_139693,1.344490907,Promoter (<=1kb),12,39087347,39145471,58125,2,105369730,ENST00000662938.1,0,ENSG00000258144,LINC02406,long intergenic non-protein coding RNA 2406
chr12,105106553,105107053,501,*,BRCA_144502,1.33793563,Promoter (<=1kb),12,105102472,105107179,4708,2,414300,ENST00000550088.1,126,,LOC414300,uncharacterized LOC414300
chr12,114736579,114737079,501,*,BRCA_145249,1.336669393,Promoter (<=1kb),12,114737704,114737798,95,1,124900329,ENST00000516650.1,-625,ENSG00000252459,LOC124900329,small nucleolar RNA SNORA27
chr12,69348587,69349087,501,*,BRCA_142412,1.327089686,Promoter (<=1kb),12,69348386,69350506,2121,1,4069,ENST00000548839.1,201,ENSG00000090382,LYZ,lysozyme
chr12,130162141,130162641,501,*,BRCA_146681,1.319432176,Promoter (<=1kb),12,130162459,130165740,3282,1,11211,ENST00000539839.1,0,ENSG00000111432,FZD10,frizzled class receptor 10
chr12,122182882,122183382,501,*,BRCA_146118,1.313146054,Promoter (<=1kb),12,122183002,122187926,4925,1,254050,ENST00000537113.5,0,ENSG00000158113,LRRC43,leucine rich repeat containing 43
chr12,3960250,3960750,501,*,BRCA_137250,1.308735789,Promoter (1-2kb),12,3922782,3958644,35863,2,105369608,ENST00000687881.1,-1606,,LOC105369608,uncharacterized LOC105369608
chr12,3492133,3492633,501,*,BRCA_137212,1.287258648,Promoter (<=1kb),12,3483714,3492819,9106,2,100129223,ENST00000673532.1,186,ENSG00000287243,THCAT155,thyroid cancer-associated transcript 155
chr12,52607554,52608054,501,*,BRCA_140813,1.281709303,Promoter (1-2kb),12,52609851,52615305,5455,1,100127967,ENST00000552364.1,-1797,ENSG00000257495,KRT73-AS1,KRT73 antisense RNA 1
chr12,87784390,87784890,501,*,BRCA_143159,1.276679057,Promoter (<=1kb),12,87783118,87784568,1451,2,400058,ENST00000546624.2,0,,MKRN9P,"makorin ring finger protein 9, pseudogene"
chr12,54009141,54009641,501,*,BRCA_141099,1.273293781,Promoter (<=1kb),12,54008985,54012769,3785,1,3224,ENST00000040584.6,156,ENSG00000037965,HOXC8,homeobox C8
chr12,103763565,103764065,501,*,BRCA_144361,1.267838915,Promoter (<=1kb),12,103763498,103766416,2919,1,55576,ENST00000552777.1,67,ENSG00000136011,STAB2,stabilin 2
chr12,47343880,47344380,501,*,BRCA_140122,1.260954391,Promoter (1-2kb),12,47346166,47346297,132,2,124900322,ENST00000362696.1,1917,ENSG00000199566,LOC124900322,small nucleolar RNA SNORA64/SNORA10 family
chr12,53055826,53056326,501,*,BRCA_140905,1.260685225,Promoter (<=1kb),12,53056944,53057012,69,1,102466193,ENST00000612099.1,-618,ENSG00000278108,MIR6757,microRNA 6757
chr12,120905887,120906387,501,*,BRCA_145900,1.213458569,Promoter (1-2kb),12,120904702,120907937,3236,1,105500240,ENST00000662810.1,1185,,XLOC_009911,uncharacterized LOC105500240
